"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.435425829668133,0.182726909236305,0.772091163534586,0.639744102359056,0.612554978008796,0.0163934426229508,0.470611755297881,0.634146341463415,0.65093962415034,0.577768892443023
"2",0.143542582966813,0.744902039184326,0.762894842063175,0.722111155537785,0.433826469412235,0.237904838064774,0.00159936025589764,0.132746901239504,0.94562175129948,0.287884846061575
"3",0.666533386645342,0.345861655337865,0.734106357457017,0.863254698120752,0.866853258696521,0.848860455817673,0.775289884046381,0.263494602159136,0.659336265493803,0.591763294682127
"4",0.399440223910436,0.494602159136345,0.686925229908037,0.957217113154738,0.91203518592563,0.0475809676129548,0.985605757696921,0.811275489804078,0.362255097960816,0.616553378648541
"5",0.381447421031587,0.981207516993203,0.998000799680128,0.0923630547780888,0.796881247501,0.334666133546581,0.0135945621751299,0.878448620551779,0.518192722910836,0.686125549780088
"6",0.699720111955218,0.848460615753698,0.64734106357457,0.410235905637745,0.0891643342662935,0.213114754098361,0.939624150339864,0.217912834866054,0.496601359456218,0.199520191923231
"7",0.708116753298681,0.468212714914034,0.4234306277489,0.915633746501399,0.988004798080768,0.669332267093163,0.334266293482607,0.635745701719312,0.0619752099160336,0.214314274290284
"8",0.555377848860456,0.239904038384646,0.157936825269892,0.244702119152339,0.633346661335466,0.943622550979608,0.568172730907637,0.913234706117553,0.817273090763694,0.974010395841663
"9",0.453818472610956,0.833666533386645,0.199920031987205,0.853658536585366,0.928828468612555,0.968812475009996,0.290283886445422,0.0463814474210316,0.260295881647341,0.359856057576969
"10",0.330667732906837,0.429428228708517,0.20031987205118,0.819672131147541,0.31547381047581,0.768492602958816,0.665733706517393,0.489004398240704,0.880447820871651,0.330267892842863
"11",0.349860055977609,0.385845661735306,0.741303478608557,0.483806477409036,0.135545781687325,0.531787285085966,0.913234706117553,0.554178328668533,0.924830067972811,0.351859256297481
"12",0.559776089564174,0.790483806477409,0.537784886045582,0.153538584566174,0.206317473010796,0.229508196721311,0.0527788884446222,0.0627748900439824,0.174730107956817,0.43702518992403
"13",0.129148340663735,0.215913634546182,0.71171531387445,0.123150739704118,0.627748900439824,0.163534586165534,0.50499800079968,0.148340663734506,0.622151139544182,0.0335865653738505
"14",0.863254698120752,0.887245101959216,0.487005197920832,0.699720111955218,0.202718912435026,0.355057976809276,0.979608156737305,0.81047580967613,0.85405837664934,0.177129148340664
