"","V1"
"1",0.00398406374501992
"2",0.00398406374501992
"3",0.00398406374501992
"4",0.00398406374501992
"5",0.00398406374501992
"6",0.00398406374501992
"7",0.00398406374501992
"8",0.00398406374501992
"9",0.00398406374501992
"10",0.00398406374501992
"11",0.00398406374501992
"12",0.00398406374501992
"13",0.00398406374501992
"14",0.00398406374501992
"15",0.00398406374501992
"16",0.00398406374501992
"17",0.00398406374501992
"18",0.00398406374501992
"19",0.00398406374501992
"20",0.00398406374501992
"21",0.00398406374501992
"22",0.00398406374501992
"23",0.00398406374501992
"24",0.00398406374501992
"25",0.00398406374501992
"26",0.00398406374501992
"27",0.00398406374501992
"28",0.00398406374501992
"29",0.00398406374501992
"30",0.00398406374501992
"31",0.00398406374501992
"32",0.00398406374501992
"33",0.00398406374501992
"34",0.00398406374501992
"35",0.00398406374501992
"36",0.00398406374501992
"37",0.00398406374501992
"38",0.00398406374501992
"39",0.00398406374501992
"40",0.00398406374501992
"41",0.00398406374501992
"42",0.00398406374501992
"43",0.00398406374501992
"44",0.00398406374501992
"45",0.00398406374501992
"46",0.00398406374501992
"47",0.00398406374501992
"48",0.00398406374501992
"49",0.00398406374501992
"50",0.00398406374501992
"51",0.00398406374501992
"52",0.00398406374501992
"53",0.00398406374501992
"54",0.00398406374501992
"55",0.00398406374501992
"56",0.00398406374501992
"57",0.00398406374501992
"58",0.00398406374501992
"59",0.00398406374501992
"60",0.00398406374501992
"61",0.00398406374501992
"62",0.00398406374501992
"63",0.00398406374501992
"64",0.00398406374501992
"65",0.00398406374501992
"66",0.00398406374501992
"67",0.00398406374501992
"68",0.00398406374501992
"69",0.00398406374501992
"70",0.00398406374501992
"71",0.00398406374501992
"72",0.00398406374501992
"73",0.00398406374501992
"74",0.00398406374501992
"75",0.00398406374501992
"76",0.00398406374501992
"77",0.00398406374501992
"78",0.00398406374501992
"79",0.00398406374501992
"80",0.00398406374501992
"81",0.00398406374501992
"82",0.00398406374501992
"83",0.00398406374501992
"84",0.00398406374501992
"85",0.00398406374501992
"86",0.00398406374501992
"87",0.00398406374501992
"88",0.00398406374501992
"89",0.00398406374501992
"90",0.00398406374501992
"91",0.00398406374501992
"92",0.00398406374501992
"93",0.00398406374501992
"94",0.00398406374501992
"95",0.00398406374501992
"96",0.00398406374501992
"97",0.00398406374501992
"98",0.00398406374501992
"99",0.00398406374501992
"100",0.00398406374501992
"101",0.00398406374501992
"102",0.00398406374501992
"103",0.00398406374501992
"104",0.00398406374501992
"105",0.00398406374501992
"106",0.00398406374501992
"107",0.00398406374501992
"108",0.00398406374501992
"109",0.00398406374501992
"110",0.00398406374501992
"111",0.00398406374501992
"112",0.00398406374501992
"113",0.00398406374501992
"114",0.00398406374501992
"115",0.00398406374501992
"116",0.00398406374501992
"117",0.00398406374501992
"118",0.00398406374501992
"119",0.00398406374501992
"120",0.00398406374501992
"121",0.00398406374501992
"122",0.00398406374501992
"123",0.00398406374501992
"124",0.00398406374501992
"125",0.00398406374501992
"126",0.00398406374501992
"127",0.00398406374501992
"128",0.00398406374501992
"129",0.00398406374501992
"130",0.00398406374501992
"131",0.00398406374501992
"132",0.00398406374501992
"133",0.00398406374501992
"134",0.00398406374501992
"135",0.00398406374501992
"136",0.00398406374501992
"137",0.00398406374501992
"138",0.00398406374501992
"139",0.00398406374501992
"140",0.00398406374501992
"141",0.00398406374501992
"142",0.00398406374501992
"143",0.00398406374501992
"144",0.00398406374501992
"145",0.00398406374501992
"146",0.00398406374501992
"147",0.00398406374501992
"148",0.00398406374501992
"149",0.00398406374501992
"150",0.00398406374501992
"151",0.00398406374501992
"152",0.00398406374501992
"153",0.00398406374501992
"154",0.00398406374501992
"155",0.00398406374501992
"156",0.00398406374501992
"157",0.00398406374501992
"158",0.00398406374501992
"159",0.00398406374501992
"160",0.00398406374501992
"161",0.00398406374501992
"162",0.00398406374501992
"163",0.00398406374501992
"164",0.00398406374501992
"165",0.00398406374501992
"166",0.00398406374501992
"167",0.00398406374501992
"168",0.00398406374501992
"169",0.00398406374501992
"170",0.00398406374501992
"171",0.00398406374501992
"172",0.00398406374501992
"173",0.00398406374501992
"174",0.00398406374501992
"175",0.00398406374501992
"176",0.00398406374501992
"177",0.00398406374501992
"178",0.00398406374501992
"179",0.00398406374501992
"180",0.00398406374501992
"181",0.00398406374501992
"182",0.00398406374501992
"183",0.00398406374501992
"184",0.00398406374501992
"185",0.00398406374501992
"186",0.00398406374501992
"187",0.00398406374501992
"188",0.00398406374501992
"189",0.00398406374501992
"190",0.00398406374501992
"191",0.00398406374501992
"192",0.00398406374501992
"193",0.00398406374501992
"194",0.00398406374501992
"195",0.00398406374501992
"196",0.00398406374501992
"197",0.00398406374501992
"198",0.00398406374501992
"199",0.00398406374501992
"200",0.00398406374501992
"201",0.00398406374501992
"202",0.00398406374501992
"203",0.00398406374501992
"204",0.00398406374501992
"205",0.00398406374501992
"206",0.00398406374501992
"207",0.00398406374501992
"208",0.00398406374501992
"209",0.00398406374501992
"210",0.00398406374501992
"211",0.00398406374501992
"212",0.00398406374501992
"213",0.00398406374501992
"214",0.00398406374501992
"215",0.00398406374501992
"216",0.00398406374501992
"217",0.00398406374501992
"218",0.00398406374501992
"219",0.00398406374501992
"220",0.00398406374501992
"221",0.00398406374501992
"222",0.00398406374501992
"223",0.00398406374501992
"224",0.00398406374501992
"225",0.00398406374501992
"226",0.00398406374501992
"227",0.00398406374501992
"228",0.00398406374501992
"229",0.00398406374501992
"230",0.00398406374501992
"231",0.00398406374501992
"232",0.00398406374501992
"233",0.00398406374501992
"234",0.00398406374501992
"235",0.00398406374501992
"236",0.00398406374501992
"237",0.00398406374501992
"238",0.00398406374501992
"239",0.00398406374501992
"240",0.00398406374501992
"241",0.00398406374501992
"242",0.00398406374501992
"243",0.00398406374501992
"244",0.00398406374501992
"245",0.00398406374501992
"246",0.00398406374501992
"247",0.00398406374501992
"248",0.00398406374501992
"249",0.00398406374501992
"250",0.00398406374501992
"251",0.00398406374501992
"252",0.00398406374501992
"253",0.00398406374501992
"254",0.00398406374501992
"255",0.00398406374501992
"256",0.00398406374501992
"257",0.00398406374501992
"258",0.00398406374501992
"259",0.00398406374501992
"260",0.00398406374501992
"261",0.00398406374501992
"262",0.00398406374501992
"263",0.00398406374501992
"264",0.00398406374501992
"265",0.00398406374501992
"266",0.00398406374501992
"267",0.00398406374501992
"268",0.00398406374501992
"269",0.00398406374501992
"270",0.00398406374501992
"271",0.00398406374501992
"272",0.00398406374501992
"273",0.00398406374501992
"274",0.00398406374501992
"275",0.00398406374501992
"276",0.00398406374501992
"277",0.00398406374501992
"278",0.00398406374501992
"279",0.00398406374501992
"280",0.00398406374501992
"281",0.00398406374501992
"282",0.00398406374501992
"283",0.00398406374501992
"284",0.00398406374501992
"285",0.00398406374501992
"286",0.00398406374501992
"287",0.00398406374501992
"288",0.00398406374501992
"289",0.00398406374501992
"290",0.00398406374501992
"291",0.00398406374501992
"292",0.00398406374501992
"293",0.00398406374501992
"294",0.00398406374501992
"295",0.00398406374501992
"296",0.00398406374501992
"297",0.00398406374501992
"298",0.00398406374501992
"299",0.00398406374501992
"300",0.00398406374501992
"301",0.00398406374501992
"302",0.00398406374501992
"303",0.00398406374501992
